City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Brewster,US,41.3973,-73.6171,49.64,52,40,8.05,scattered clouds
347,Royan,FR,45.6285,-1.0281,51.84,92,97,7.54,overcast clouds
348,Kaitangata,NZ,-46.2817,169.8464,49.93,87,87,3.22,overcast clouds
349,Znamenskoye,RU,57.1281,73.8282,13.95,92,37,9.19,scattered clouds
350,Akdepe,TM,42.0551,59.3788,46.49,64,87,9.78,overcast clouds
351,Haines Junction,CA,60.7522,-137.5108,6.75,85,100,1.14,overcast clouds
352,Saint-Georges,GD,12.0564,-61.7485,83.88,74,40,20.71,scattered clouds
353,Oistins,BB,13.0667,-59.5333,82.49,69,40,13.8,scattered clouds
354,Oranjestad,AW,12.524,-70.027,79.09,87,100,19.17,overcast clouds
355,Kuznetsk,RU,53.1167,46.6004,15.51,100,80,4.52,broken clouds
356,Gazanjyk,TM,39.2446,55.5154,59.0,44,95,6.78,overcast clouds
357,Vila Franca Do Campo,PT,37.7167,-25.4333,61.21,78,97,8.99,overcast clouds
358,Harsin,IR,34.2721,47.5861,47.21,49,85,4.38,overcast clouds
359,Taksimo,RU,56.3444,114.8794,0.34,89,100,2.15,overcast clouds
360,Yumen,CN,40.2833,97.2,33.57,34,74,17.67,broken clouds
361,Rawson,AR,-43.3002,-65.1023,71.38,36,3,0.43,clear sky
362,Dolgorukovo,RU,52.3195,38.3453,30.07,98,100,5.01,overcast clouds
363,Rocky Mountain House,CA,52.3668,-114.9188,21.31,93,100,5.75,overcast clouds
364,San Policarpo,PH,12.1791,125.5072,78.84,88,46,15.26,scattered clouds
365,Creel,MX,27.75,-107.6333,63.46,17,100,9.6,overcast clouds
366,San Benedetto Del Tronto,IT,42.9456,13.8816,48.06,62,14,6.35,few clouds
367,Ajdabiya,LY,30.7554,20.2263,55.45,52,5,17.6,clear sky
368,Walvis Bay,NA,-22.9575,14.5053,70.75,73,1,11.5,clear sky
369,Timra,SE,62.487,17.3257,40.71,70,0,12.66,clear sky
370,Faanui,PF,-16.4833,-151.75,81.46,73,26,18.41,scattered clouds
371,Nassjo,SE,57.6531,14.6968,34.29,93,0,3.89,clear sky
372,Bela,IN,25.9333,81.9833,61.66,40,0,5.21,clear sky
373,Faya,SA,18.3851,42.4509,63.12,55,28,6.58,scattered clouds
374,Cesis,LV,57.3119,25.2746,29.71,92,12,2.62,few clouds
375,Marzuq,YE,14.4,46.4667,67.55,71,0,5.41,clear sky
376,Yulara,AU,-25.2406,130.9889,87.64,30,98,4.61,overcast clouds
377,San Cristobal,VE,7.7669,-72.225,75.38,38,80,7.05,broken clouds
378,Havre-Saint-Pierre,CA,50.2334,-63.5986,23.0,79,40,8.05,scattered clouds
379,Mount Isa,AU,-20.7333,139.5,65.97,39,7,0.0,clear sky
380,Emba,KZ,48.8264,58.1442,13.6,91,100,3.2,overcast clouds
381,Ust-Nera,RU,64.5667,143.2,-8.54,98,100,3.6,overcast clouds
382,Ilo,PE,-17.6394,-71.3375,76.06,61,0,14.97,clear sky
383,Batagay,RU,67.6333,134.6333,-32.57,100,89,1.25,overcast clouds
384,Bafoulabe,ML,13.8065,-10.8321,95.07,15,0,4.74,clear sky
385,Ostrovnoy,RU,68.0531,39.5131,27.28,91,100,10.94,overcast clouds
386,Maunabo,PR,18.0072,-65.8993,87.66,76,10,7.65,clear sky
387,Boca Do Acre,BR,-8.7522,-67.3978,93.11,44,97,2.35,overcast clouds
388,Narsaq,GL,60.9167,-46.05,26.82,93,100,7.07,light snow
389,Comodoro Rivadavia,AR,-45.8667,-67.5,66.06,52,20,19.57,few clouds
390,Erzin,TR,36.9559,36.2,54.32,87,100,6.6,light rain
391,Upington,ZA,-28.4478,21.2561,80.98,19,20,4.61,few clouds
392,Aklavik,CA,68.2191,-135.0107,0.32,65,75,10.36,broken clouds
393,Santander,ES,43.4647,-3.8044,54.99,89,75,4.61,broken clouds
394,Kozhva,RU,65.1073,57.0459,30.27,88,100,14.03,overcast clouds
395,Tomohon,ID,1.3346,124.8392,67.14,93,100,0.51,overcast clouds
396,Bandarbeyla,SO,9.4942,50.8122,76.87,69,7,15.14,clear sky
397,Wad Rawah,SD,15.1603,33.1397,89.73,23,9,11.81,clear sky
398,Piojo,CO,10.7485,-75.1078,84.76,66,48,19.37,scattered clouds
399,Rafai,CF,4.95,23.9167,79.77,34,60,1.41,broken clouds
400,Le Vauclin,MQ,14.5452,-60.8388,84.25,65,75,13.8,broken clouds
401,Ajaccio,FR,42.0,8.9167,44.58,66,100,2.3,overcast clouds
402,Luderitz,NA,-26.6481,15.1594,66.99,83,0,11.25,clear sky
403,Moram,IN,17.8,76.4667,79.34,26,96,9.1,overcast clouds
404,Namatanai,PG,-3.6667,152.4333,78.03,84,100,5.39,overcast clouds
405,Zalantun,CN,48.0,122.7167,2.97,91,5,6.11,clear sky
406,Hambantota,LK,6.1241,81.1185,78.35,77,100,18.48,overcast clouds
407,Stawell,AU,-37.05,142.7667,65.32,71,0,2.37,clear sky
408,Banjar,ID,-8.19,114.9675,78.66,95,78,4.18,light rain
409,Aras,ES,42.5617,-2.356,48.61,71,75,3.44,broken clouds
410,Goure,NE,13.9835,10.2704,85.01,5,98,8.97,overcast clouds
411,Freeport,US,40.6576,-73.5832,53.65,42,0,10.36,clear sky
412,Kuryk,KZ,43.2,51.65,53.29,51,78,19.3,broken clouds
413,Lazurne,UA,46.084,32.5295,39.72,82,100,11.79,overcast clouds
414,Sangar,RU,63.9242,127.4739,-21.26,99,96,3.53,overcast clouds
415,Deputatskiy,RU,69.3,139.9,-26.23,100,91,1.88,overcast clouds
416,Tando Ghulam Ali,PK,25.1311,68.8676,72.37,41,0,11.1,clear sky
417,Mahibadhoo,MV,3.7833,72.9667,83.03,61,86,14.7,overcast clouds
418,Veinticinco De Mayo,AR,-35.4323,-60.1727,82.06,42,0,10.11,clear sky
419,Valenzuela,ES,37.7756,-4.2204,61.56,63,96,4.03,overcast clouds
420,Moron,AR,-34.6534,-58.6198,85.91,41,0,11.79,clear sky
421,Chernyshevskiy,RU,63.0128,112.4714,8.11,95,100,7.47,light snow
422,Torquay,GB,50.4638,-3.5143,50.41,97,100,5.01,overcast clouds
423,Cotoca,BO,-17.8167,-63.05,93.65,52,75,14.97,broken clouds
424,Lorengau,PG,-2.0226,147.2712,79.7,78,100,2.57,overcast clouds
425,Marawi,PH,7.9986,124.2928,67.64,96,15,0.58,few clouds
426,Kajaani,FI,64.2273,27.7285,33.85,86,100,6.91,overcast clouds
427,Chiknayakanhalli,IN,13.4172,76.6228,69.26,30,100,8.55,overcast clouds
428,Pitimbu,BR,-7.4706,-34.8086,88.39,69,100,8.61,overcast clouds
429,Luau,AO,-10.7073,22.2247,62.89,97,93,2.93,overcast clouds
430,Touros,BR,-5.1989,-35.4608,90.5,63,74,11.88,broken clouds
431,Fukue,JP,32.6881,128.8419,48.79,57,0,18.72,clear sky
432,Colares,PT,38.7992,-9.4469,58.75,66,0,13.0,clear sky
433,Eseka,CM,3.65,10.7667,79.63,70,100,4.43,overcast clouds
434,Seymchan,RU,62.8833,152.4333,-5.4,95,100,5.93,overcast clouds
435,Lac Du Bonnet,CA,50.2536,-96.0612,6.91,79,100,9.13,overcast clouds
436,Berbera,SO,10.4396,45.0143,76.93,74,4,3.78,clear sky
437,Cururupu,BR,-1.8283,-44.8683,83.03,71,89,6.49,overcast clouds
438,Morris,US,40.8334,-74.5329,52.02,44,41,8.01,scattered clouds
439,Azul,AR,-36.777,-59.8585,79.34,31,0,9.78,clear sky
440,Tazmalt,DZ,36.3868,4.3989,51.78,49,46,5.03,scattered clouds
441,Conakry,GN,9.538,-13.6773,87.87,55,11,9.22,haze
442,Ankola,IN,14.6667,74.3,74.39,69,64,3.96,broken clouds
443,Churapcha,RU,62.0025,132.4325,-27.47,100,100,1.59,overcast clouds
444,Port Lincoln,AU,-34.7333,135.8667,67.15,88,49,9.04,scattered clouds
445,Melfi,IT,40.9965,15.6514,39.4,84,10,3.96,clear sky
446,Buala,SB,-8.145,159.5921,78.49,84,99,0.83,overcast clouds
447,Kragujevac,RS,44.0167,20.9167,37.69,69,92,5.39,overcast clouds
448,Longyan,CN,25.1072,117.0225,59.65,95,97,2.15,overcast clouds
449,Qom,IR,34.6401,50.8764,58.14,39,9,4.94,clear sky
450,Formiga,BR,-20.4644,-45.4264,77.79,68,34,4.54,scattered clouds
451,Jerez,GT,14.1,-89.75,84.65,32,0,3.44,clear sky
452,Sobolevo,RU,54.4299,31.8996,18.82,99,48,2.73,scattered clouds
453,Kampot,KH,10.6167,104.1833,75.25,72,87,3.76,overcast clouds
454,Itaberai,BR,-16.0203,-49.8103,79.79,66,66,4.09,broken clouds
455,Atar,MR,20.5169,-13.0499,82.33,17,0,14.54,clear sky
456,Hovd,MN,48.0056,91.6419,11.93,63,88,9.08,overcast clouds
457,Pedreiras,BR,-4.5688,-44.6003,84.06,73,99,2.24,light rain
458,Kazachinskoye,RU,57.6953,93.2761,8.22,89,100,9.53,overcast clouds
459,Launceston,AU,-41.45,147.1667,64.8,94,40,5.75,scattered clouds
460,Vallenar,CL,-28.5708,-70.7581,86.27,26,0,10.98,clear sky
461,Nongstoin,IN,25.5167,91.2667,51.6,66,0,4.0,clear sky
462,Tura,IN,25.5198,90.2201,62.87,47,0,2.17,clear sky
463,Doha,QA,25.2867,51.5333,68.31,71,0,2.3,clear sky
464,Barcelos,PT,41.5388,-8.6151,56.84,93,100,4.21,overcast clouds
465,Vanimo,PG,-2.6741,141.3028,76.87,87,100,2.59,overcast clouds
466,Nabire,ID,-3.3667,135.4833,75.97,93,90,3.15,moderate rain
467,Guaymas,MX,27.9333,-110.9,81.88,19,75,0.0,broken clouds
468,Sivas,TR,39.7916,37.0019,39.83,93,75,18.41,broken clouds
469,Kahului,US,20.8947,-156.47,78.84,73,40,1.01,scattered clouds
470,Cocorit,MX,27.5833,-109.9667,85.93,9,95,2.93,overcast clouds
471,Huallanca,PE,-9.8993,-76.9417,51.28,78,100,5.73,overcast clouds
472,Kargasok,RU,59.0556,80.8572,8.56,95,100,8.28,overcast clouds
473,Crotone,IT,39.0851,17.1178,48.15,57,40,5.75,scattered clouds
474,Grand Gaube,MU,-20.0064,57.6608,81.0,89,33,3.0,light rain
475,Okha,RU,53.5739,142.9478,-7.94,100,94,8.95,overcast clouds
476,Laguna,US,38.421,-121.4238,73.96,57,0,6.91,clear sky
477,Hamilton,US,39.1834,-84.5333,64.42,43,0,6.91,clear sky
478,Wilmington,US,34.2257,-77.9447,77.99,31,0,6.91,clear sky
479,Napoleon,US,41.3923,-84.1252,53.42,59,96,10.31,overcast clouds
480,Tazovskiy,RU,67.4667,78.7,-20.85,100,100,5.1,overcast clouds
481,Charters Towers,AU,-20.1,146.2667,79.9,69,7,7.76,clear sky
482,Port Keats,AU,-14.25,129.55,81.01,83,14,8.63,few clouds
483,Toora-Khem,RU,52.4675,96.11,7.9,82,78,7.38,broken clouds
484,Wuwei,CN,37.9281,102.6414,35.24,38,100,3.36,overcast clouds
485,Port-Gentil,GA,-0.7193,8.7815,84.16,79,40,9.22,scattered clouds
486,Monrovia,LR,6.3005,-10.7969,80.37,83,53,9.15,light rain
487,Hare Bay,CA,48.8499,-54.0148,28.0,60,100,11.12,overcast clouds
488,Arrifes,PT,37.7667,-25.7,59.25,77,40,12.66,scattered clouds
489,Yoichi,JP,43.2039,140.7703,23.22,85,96,8.79,light snow
490,Abha,SA,18.2164,42.5053,62.85,77,40,5.75,scattered clouds
491,Katsuura,JP,35.1333,140.3,48.18,87,96,16.69,overcast clouds
492,Biak,ID,-0.9131,122.8766,76.59,84,94,3.83,overcast clouds
493,Uyuni,BO,-20.4597,-66.825,62.82,42,79,10.74,broken clouds
494,Matara,LK,5.9485,80.5353,75.72,85,100,8.95,overcast clouds
495,Kalmar,SE,56.6616,16.3616,32.97,93,0,2.3,clear sky
496,Auki,SB,-8.7676,160.7034,76.75,90,100,1.05,moderate rain
497,Humaita,BR,-7.5061,-63.0208,84.97,76,94,2.53,light rain
498,Pontes E Lacerda,BR,-15.2261,-59.3353,87.03,64,91,0.74,overcast clouds
499,Pangnirtung,CA,66.1451,-65.7125,-13.0,77,100,0.0,overcast clouds
500,Guerrero Negro,MX,27.9769,-114.0611,74.1,29,96,4.41,overcast clouds
501,Vieste,IT,41.8825,16.175,41.5,56,78,17.67,broken clouds
502,Twin Falls,US,42.3505,-114.6445,48.54,53,0,6.91,clear sky
503,Spencer,US,43.1414,-95.1444,61.43,68,0,6.91,clear sky
504,Caledon,ZA,-34.23,19.4265,68.16,65,0,5.97,clear sky
505,Salcedo,PH,12.8105,121.4674,75.99,89,30,8.19,scattered clouds
506,Mizdah,LY,31.4451,12.9801,48.4,49,0,8.68,clear sky
507,Komsomolskiy,UZ,40.4272,71.7189,45.82,57,6,9.22,clear sky
508,Zyryanka,RU,65.75,150.85,-9.9,96,100,8.52,overcast clouds
509,Lodwar,KE,3.1191,35.5973,90.36,21,10,8.95,clear sky
510,Piacabucu,BR,-10.4056,-36.4344,83.98,66,96,9.69,overcast clouds
511,Cockburn Town,TC,21.4612,-71.1419,80.56,69,40,6.91,scattered clouds
512,Moses Lake,US,47.1301,-119.2781,50.61,87,100,0.0,overcast clouds
513,Mogadishu,SO,2.0371,45.3438,79.09,86,100,23.51,overcast clouds
514,Domat,CH,46.8348,9.4508,41.79,91,80,4.45,broken clouds
515,Bethanien,NA,-26.502,17.1583,77.9,19,63,19.19,broken clouds
516,Kargat,RU,55.1956,80.2811,3.74,99,85,8.14,overcast clouds
517,Gao,ML,16.6362,1.637,87.21,12,11,6.29,few clouds
518,Wanning,CN,18.8003,110.3967,67.77,89,97,2.86,overcast clouds
519,Chodziez,PL,52.995,16.9198,36.09,57,6,3.94,clear sky
520,Zambezi,ZM,-13.5432,23.1047,66.58,95,100,4.36,moderate rain
521,Lavrentiya,RU,65.5833,-171.0,10.4,96,100,4.0,overcast clouds
522,Kamir,PK,30.4333,73.05,59.16,71,100,7.94,light rain
523,Kamenka,RU,51.3223,42.7678,30.74,98,100,6.31,overcast clouds
524,Abomsa,ET,9.9833,39.9833,72.12,31,5,4.61,clear sky
525,Umm Kaddadah,SD,13.6017,26.6876,79.77,12,33,12.35,scattered clouds
526,Luena,AO,-11.7833,19.9167,64.56,88,100,4.03,overcast clouds
527,Takoradi,GH,4.8845,-1.7554,81.23,79,14,6.53,light rain
528,Severo-Yeniseyskiy,RU,60.3725,93.0408,-1.03,95,100,10.38,overcast clouds
529,Da Nang,VN,16.0678,108.2208,73.38,88,75,0.0,broken clouds
530,Odessa,UA,46.4775,30.7326,37.08,92,100,10.6,overcast clouds
531,Batagay-Alyta,RU,67.8006,130.4114,-28.05,90,58,4.41,broken clouds
532,Camopi,GF,3.1655,-52.3158,82.94,73,58,4.7,broken clouds
533,Pouembout,NC,-21.1333,164.9,76.06,91,100,2.37,overcast clouds
534,Tilichiki,RU,60.4667,166.1,20.05,73,100,15.26,overcast clouds
535,Saint-Augustin,CA,51.226,-58.6502,17.26,95,100,13.35,light snow
536,Wajima,JP,37.4,136.9,45.93,69,7,20.02,clear sky
537,Kismayo,SO,-0.3582,42.5454,79.23,82,10,15.26,clear sky
538,Danane,CI,7.2596,-8.155,70.18,96,100,2.84,moderate rain
539,Husavik,IS,66.0449,-17.3389,42.71,88,100,25.34,overcast clouds
540,Marin,US,38.0666,-122.7344,67.28,82,0,5.75,clear sky
541,Binghamton,US,42.0987,-75.918,44.92,54,20,5.75,few clouds
542,Dirba,IN,30.0667,75.9833,61.7,48,100,4.05,overcast clouds
543,Ustka,PL,54.5805,16.8619,34.57,84,0,6.64,clear sky
544,Tadine,NC,-21.55,167.8833,79.09,86,100,5.03,overcast clouds
545,Labuhan,ID,-6.8844,112.2051,77.54,89,85,9.86,overcast clouds
546,Sinnamary,GF,5.3833,-52.95,80.53,82,73,9.06,light rain
547,Nokaneng,BW,-19.6667,22.2667,69.73,84,73,1.12,light rain
548,Lazaro Cardenas,MX,17.9583,-102.2,84.22,46,0,9.4,clear sky
549,La Capilla,CO,5.7049,-73.4753,58.46,82,100,0.45,overcast clouds
550,Amos,CA,48.5669,-78.1162,20.17,82,100,3.11,light snow
551,Seoul,KR,37.5683,126.9778,40.39,84,0,6.91,mist
552,Savannah Bight,HN,16.45,-85.85,80.08,64,69,13.53,broken clouds
553,Honiara,SB,-9.4333,159.95,77.16,90,100,0.98,overcast clouds
554,Tres Arroyos,AR,-38.3739,-60.2798,75.81,31,0,14.94,clear sky
555,Ati,TD,13.2154,18.3353,85.21,6,83,8.72,broken clouds
556,Te Anau,NZ,-45.4167,167.7167,48.54,87,99,1.01,overcast clouds
557,Pathalgaon,IN,22.5667,83.4667,66.56,17,4,5.59,clear sky
558,Raudeberg,NO,61.9875,5.1352,40.19,93,62,7.63,broken clouds
559,Sambava,MG,-14.2667,50.1667,78.39,85,100,2.26,light rain
560,Huilong,CN,31.8111,121.655,50.04,76,34,8.52,scattered clouds
561,Sechura,PE,-5.5569,-80.8222,83.77,52,45,11.88,scattered clouds
562,Ulaangom,MN,49.9811,92.0667,-6.23,93,92,2.26,overcast clouds
563,Parit Buntar,MY,5.1267,100.4932,78.78,92,62,3.8,broken clouds
564,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,12.79,57,75,0.0,broken clouds
565,Carlsbad,US,33.1581,-117.3506,85.98,29,0,5.75,clear sky
566,Qasigiannguit,GL,68.8193,-51.1922,35.85,61,100,14.2,light rain
567,Smithers,CA,54.7804,-127.1743,35.92,93,75,2.3,broken clouds
568,Hobyo,SO,5.3505,48.5268,78.48,78,11,19.73,few clouds
569,Karratha,AU,-20.7377,116.8463,87.73,64,28,4.85,scattered clouds
570,Saint-Joseph,RE,-21.3667,55.6167,77.38,85,8,8.63,clear sky
571,Tanda,IN,26.55,82.65,60.69,47,0,6.22,clear sky
572,Nuuk,GL,64.1835,-51.7216,23.61,93,75,25.32,light snow
573,Shitanjing,CN,39.2342,106.3439,36.45,22,7,16.64,clear sky
574,Dukat,RU,62.55,155.55,-11.0,100,100,5.41,overcast clouds
575,Port Hedland,AU,-20.3167,118.5667,84.25,65,100,6.91,overcast clouds
576,Holme,DK,56.1138,10.1725,39.18,79,10,5.32,clear sky
577,Puri,IN,19.8,85.85,73.92,69,0,0.85,clear sky
578,Itoman,JP,26.1247,127.6694,62.62,79,100,5.75,mist
579,Beinamar,TD,8.6698,15.3813,88.29,10,60,5.41,broken clouds
580,Tinskoy,RU,56.1525,96.9161,14.5,84,96,13.67,overcast clouds
581,Mnogovershinnyy,RU,53.9353,139.9242,-11.88,98,45,3.13,scattered clouds
582,Souillac,MU,-20.5167,57.5167,80.98,83,75,13.8,light rain
583,Uberaba,BR,-19.7483,-47.9319,88.38,30,40,6.91,scattered clouds
584,Baiyin,CN,36.5583,104.2081,31.08,36,100,3.2,overcast clouds
585,Erenhot,CN,43.6475,111.9767,15.53,76,53,6.33,broken clouds
586,Grimshaw,CA,56.1834,-117.6027,17.02,79,100,12.66,overcast clouds
587,Henderson,US,36.0397,-114.9819,76.82,17,0,4.61,clear sky
588,Nision,GR,40.6369,22.3878,46.33,68,8,5.68,clear sky
589,Nouakchott,MR,18.0858,-15.9785,91.33,52,0,7.72,clear sky
590,Chute-Aux-Outardes,CA,49.1168,-68.399,26.58,43,75,8.05,broken clouds
591,Clermont,FR,49.5,2.4167,47.93,77,100,5.55,overcast clouds
592,Ukiah,US,39.1502,-123.2078,68.04,73,0,0.0,clear sky
593,Zapolyarnyy,RU,69.4154,30.8136,31.28,93,100,15.01,overcast clouds
594,Termiz,UZ,37.2242,67.2783,62.69,51,0,2.3,clear sky
595,Agadez,NE,19.75,10.25,78.39,9,9,7.67,clear sky
596,Port-Cartier,CA,50.0334,-66.8654,21.74,84,100,6.58,light snow
597,Hurghada,EG,27.2574,33.8129,78.84,57,0,4.61,clear sky
598,Myaundzha,RU,63.0494,147.1858,-1.77,93,100,3.78,overcast clouds
599,Miri,MY,4.4148,114.0089,75.34,100,40,3.44,scattered clouds
600,Oxford,GB,51.7522,-1.256,45.23,91,75,10.36,broken clouds
601,Kamina,CD,-8.7386,24.9906,65.46,94,100,3.65,overcast clouds
602,Bundaberg,AU,-24.85,152.35,82.69,95,75,14.97,broken clouds
603,Noumea,NC,-22.2763,166.4572,79.0,99,43,7.05,scattered clouds
604,Mandera,KE,3.9366,41.867,88.09,23,9,11.39,clear sky
605,Coahuayana,MX,18.7333,-103.6833,90.88,34,0,8.05,clear sky
606,Victor Harbor,AU,-35.5667,138.6167,71.91,86,11,3.49,few clouds
607,Belem,BR,-1.4558,-48.5044,86.04,74,40,9.22,scattered clouds
608,Duluth,US,46.7833,-92.1066,30.56,53,0,12.66,clear sky
609,Hays,US,30.0502,-98.0336,72.75,32,95,1.01,overcast clouds
610,Olesnica,PL,51.2134,17.3899,31.48,54,30,3.85,scattered clouds
611,Namibe,AO,-15.1961,12.1522,75.22,80,100,6.51,overcast clouds
612,Dubbo,AU,-32.25,148.6167,62.73,94,40,8.05,scattered clouds
613,Golden,US,39.7555,-105.2211,69.21,27,40,10.36,scattered clouds
614,Roald,NO,62.5833,6.1333,41.32,93,75,2.3,broken clouds
615,Karasuk,RU,53.7377,78.0403,1.53,98,60,7.87,broken clouds
616,Itamaraca,BR,-7.7478,-34.8256,88.48,67,100,8.39,overcast clouds
617,Torit,SS,4.4133,32.5678,89.76,26,16,7.4,few clouds
618,Kingman,US,35.1894,-114.053,74.77,7,0,11.01,clear sky
619,Poros,GR,37.4994,23.4536,46.58,67,100,24.56,overcast clouds
620,Washington,US,47.5001,-120.5015,47.44,72,99,0.98,overcast clouds
621,Dhidhdhoo,MV,6.8833,73.1,83.48,60,100,9.04,overcast clouds
622,Aykhal,RU,66.0,111.5,-4.7,100,100,5.01,overcast clouds
623,Pascagoula,US,30.3658,-88.5561,76.05,23,0,0.0,clear sky
624,Kibaya,TZ,-5.3,36.5667,63.79,63,17,4.83,few clouds
625,Kavali,IN,14.9167,79.9833,73.63,69,95,6.4,overcast clouds
626,Cam Ranh,VN,11.9214,109.1591,75.16,83,40,9.22,scattered clouds
627,Moose Factory,CA,51.2585,-80.6094,3.2,47,40,13.8,scattered clouds
628,Sorong,ID,-0.8833,131.25,80.56,78,100,2.82,overcast clouds
629,Konstantinovka,RU,49.6167,127.9833,-3.96,92,5,4.14,clear sky
630,Zetaquira,CO,5.2822,-73.169,68.34,87,100,3.71,overcast clouds
631,Puro,PH,12.4841,123.3827,77.88,87,81,12.03,broken clouds
632,Ternate,ID,0.8,127.4,80.4,78,96,2.01,overcast clouds
633,Liverpool,GB,53.4106,-2.9779,46.67,90,100,13.8,light intensity drizzle
634,Monywa,MM,22.1167,95.1333,74.1,31,20,5.21,few clouds
635,Hernani,ES,43.2662,-1.9762,53.2,85,75,5.99,broken clouds
636,Muros,ES,42.7762,-9.0603,53.24,94,100,13.02,overcast clouds
637,Isla Vista,US,34.4133,-119.861,82.67,35,0,3.44,clear sky
638,Gucheng,CN,35.9115,111.3192,44.92,28,0,3.04,clear sky
639,Ponta Delgada,PT,37.7333,-25.6667,61.52,77,40,12.66,scattered clouds
640,Jambi,ID,-1.6,103.6167,74.01,98,100,3.04,light rain
641,Bollnas,SE,61.3482,16.3946,38.34,78,57,10.89,broken clouds
642,Matamoros,MX,25.5333,-103.25,75.69,22,98,2.71,overcast clouds
643,Tabou,CI,4.423,-7.3528,81.09,80,100,8.37,overcast clouds
644,Pangoa,PE,-12.1167,-73.0,88.52,45,39,6.02,scattered clouds
645,Merauke,ID,-8.4667,140.3333,78.13,87,94,5.57,overcast clouds
646,Kurilsk,RU,45.2333,147.8833,22.62,66,89,15.17,overcast clouds
647,Shadrinsk,RU,56.0852,63.6335,22.77,87,65,12.62,broken clouds
648,Port Augusta,AU,-32.5,137.7667,72.72,56,2,5.14,clear sky
649,Khani,GE,41.9563,42.9566,49.57,80,100,4.94,overcast clouds
650,Jagdalpur,IN,19.0667,82.0333,66.72,33,8,3.04,clear sky
651,Funehiki,JP,37.4333,140.5833,30.99,81,2,3.22,clear sky
652,Beringovskiy,RU,63.05,179.3167,14.77,95,100,13.09,overcast clouds
653,Mossendjo,CG,-2.9506,12.7261,73.31,91,100,1.99,light rain
654,Padilla,CO,3.2204,-76.3139,80.89,68,70,1.68,broken clouds
655,Yangjiang,CN,21.85,111.9667,66.97,89,64,3.69,broken clouds
656,Yima,CN,34.7381,111.8839,45.73,28,0,5.41,clear sky
657,Eyl,SO,7.9803,49.8164,75.78,73,3,17.65,clear sky
658,Sturgis,US,41.7992,-85.4192,50.74,68,100,8.05,overcast clouds
